frame,x,y,IOIx,IOIy,xGhost,yGhost,frameRate,time,W = 1920,H = 1080,taps = 2
19421,1623.1437,436.73822,696.0,-382.0,1627.0,415.0,60.04875,325491.0,,,
19422,1623.2874,436.47644,696.0,-382.0,1627.0,416.0,60.02922,325507.0,,,
19423,1623.431,436.21466,696.0,-382.0,1627.0,416.0,59.97933,325524.0,,,
19424,1623.5747,435.95288,696.0,-382.0,1627.0,417.0,59.732944,325542.0,,,
19425,1623.7184,435.6911,696.0,-382.0,1627.0,418.0,60.056194,325557.0,,,
19426,1623.862,435.42932,696.0,-382.0,1627.0,418.0,59.998554,325574.0,,,
19427,1624.0057,435.16754,696.0,-382.0,1626.0,419.0,60.03803,325590.0,,,
19428,1624.1494,434.90576,696.0,-382.0,1626.0,419.0,59.98178,325607.0,,,
19429,1624.2931,434.64398,696.0,-382.0,1626.0,420.0,59.930023,325624.0,,,
19430,1624.4368,434.3822,696.0,-382.0,1626.0,421.0,60.061535,325640.0,,,
19431,1624.5804,434.12042,696.0,-382.0,1626.0,421.0,60.011055,325657.0,,,
19432,1624.7241,433.85864,696.0,-382.0,1626.0,422.0,60.134274,325673.0,,,
19433,1624.8678,433.59686,696.0,-382.0,1626.0,423.0,59.887253,325691.0,,,
19434,1625.0115,433.33508,696.0,-382.0,1626.0,423.0,59.848625,325708.0,,,
19435,1625.1552,433.0733,696.0,-382.0,1626.0,424.0,59.983303,325724.0,,,
19436,1625.2988,432.81152,696.0,-382.0,1626.0,425.0,60.117504,325740.0,,,
19437,1625.4425,432.54974,696.0,-382.0,1625.0,425.0,60.045288,325757.0,,,
19438,1625.5862,432.28796,696.0,-382.0,1625.0,426.0,59.998383,325774.0,,,
19439,1625.7299,432.02618,696.0,-382.0,1625.0,427.0,59.991566,325790.0,,,
19440,1625.8735,431.7644,696.0,-382.0,1625.0,427.0,59.92858,325807.0,,,
19441,1626.0172,431.50262,696.0,-382.0,1625.0,428.0,60.061604,325823.0,,,
19442,1626.1609,431.24084,696.0,-382.0,1625.0,429.0,60.009697,325840.0,,,
19443,1626.3046,430.97906,696.0,-382.0,1625.0,429.0,59.953945,325857.0,,,
19444,1626.4482,430.7173,696.0,-382.0,1625.0,430.0,60.075985,325873.0,,,
19445,1626.5919,430.4555,696.0,-382.0,1625.0,430.0,60.022724,325890.0,,,
19446,1626.7356,430.19373,696.0,-382.0,1624.0,431.0,60.146908,325906.0,,,
19447,1626.8793,429.93195,696.0,-382.0,1624.0,432.0,60.08846,325923.0,,,
19448,1627.023,429.67017,696.0,-382.0,1624.0,432.0,60.03208,325940.0,,,
19449,1627.1666,429.4084,696.0,-382.0,1624.0,433.0,59.976284,325957.0,,,
19450,1627.3103,429.1466,696.0,-382.0,1624.0,434.0,60.10728,325973.0,,,
19451,1627.454,428.88483,696.0,-382.0,1624.0,434.0,59.825024,325991.0,,,
19452,1627.5977,428.62305,696.0,-382.0,1624.0,435.0,59.964394,326007.0,,,
19453,1627.7413,428.36127,696.0,-382.0,1624.0,436.0,60.091404,326023.0,,,
19454,1627.885,428.0995,696.0,-382.0,1623.0,436.0,60.03621,326040.0,,,
19455,1628.0287,427.8377,696.0,-382.0,1623.0,437.0,59.977535,326057.0,,,
19456,1628.1724,427.57593,696.0,-382.0,1623.0,438.0,60.103996,326073.0,,,
19457,1628.316,427.31415,696.0,-382.0,1623.0,438.0,59.943638,326090.0,,,
19458,1628.4597,427.05237,696.0,-382.0,1623.0,439.0,59.89799,326107.0,,,
19459,1628.6034,426.7906,696.0,-382.0,1623.0,440.0,59.82644,326125.0,,,
19460,1628.7471,426.5288,696.0,-382.0,1623.0,441.0,59.962383,326140.0,,,
19461,1628.8907,426.26703,696.0,-382.0,1623.0,441.0,59.728287,326158.0,,,
19462,1629.0344,426.00525,696.0,-382.0,1622.0,442.0,59.68084,326175.0,,,
19463,1629.1781,425.74347,696.0,-382.0,1622.0,443.0,59.75648,326192.0,,,
19464,1629.3218,425.4817,696.0,-382.0,1622.0,443.0,59.90294,326208.0,,,
19465,1629.4655,425.2199,696.0,-382.0,1622.0,444.0,60.031834,326224.0,,,
19466,1629.6091,424.95813,696.0,-382.0,1622.0,445.0,59.786987,326242.0,,,
19467,1629.7528,424.69635,696.0,-382.0,1622.0,445.0,59.92475,326258.0,,,
19468,1629.8965,424.43457,696.0,-382.0,1622.0,446.0,60.05791,326274.0,,,
19469,1630.0402,424.1728,696.0,-382.0,1621.0,447.0,60.109966,326290.0,,,
19470,1630.1838,423.911,696.0,-382.0,1621.0,447.0,60.042038,326307.0,,,
